atlas	id	poblacion	latitud	longitud	provincia	CCAA
ALEARN	LO604	Cornago	42.06551	-2.093088	Logroño	La Rioja
ALEARN	LO605	Cervera del Río Alhama	42.00699	-1.95191	Logroño	La Rioja
ALEARN	NA100	Vera de Bidasoa	43.278333	-1.6825	Navarra	Navarra
ALEARN	NA101	Goizueta	43.17105	-1.864216	Navarra	Navarra
ALEARN	NA102	Arriba	43.039444	-1.986111	Navarra	Navarra
ALEARN	NA103	Los Arcos	42.566667	-2.183056	Navarra	Navarra
ALEARN	NA104	Arbizu	42.9155	-2.039817	Navarra	Navarra
ALEARN	NA105	Ciordia	42.870625	-2.226997	Navarra	Navarra
ALEARN	NA106	Ollo	42.86711	-1.858877	Navarra	Navarra
ALEARN	NA200	Lecároz	43.1460035	-1.5418793	Navarra	Navarra
ALEARN	NA201	Espinal	42.979167	-1.370278	Navarra	Navarra
ALEARN	NA202	Egozcue	42.9625	-1.5775	Navarra	Navarra
ALEARN	NA203	Erro	42.94243	-1.447209	Navarra	Navarra
ALEARN	NA204	Garayoa	42.930833	-1.242778	Navarra	Navarra
ALEARN	NA205	Ochagavía	42.906667	-1.089167	Navarra	Navarra
ALEARN	NA206	Roncal	42.8075	-0.955833	Navarra	Navarra
ALEARN	NA300	Pamplona	42.816667	-1.65	Navarra	Navarra
ALEARN	NA301	Eulate	42.77654	-2.208038	Navarra	Navarra
ALEARN	NA302	Zudaire	42.773889	-2.132778	Navarra	Navarra
ALEARN	NA303	Salinas de Oro	42.77519	-1.88998	Navarra	Navarra
ALEARN	NA304	Estella	42.666667	-2.016667	Navarra	Navarra
ALEARN	NA305	Añorbe	42.65805	-1.714662	Navarra	Navarra
ALEARN	NA306	Aguilar de Codés	42.612778	-2.389167	Navarra	Navarra
ALEARN	NA307	Allo	42.5673	-2.019259	Navarra	Navarra
ALEARN	NA308	Berbinzana	42.52661	-1.834007	Navarra	Navarra
ALEARN	NA309	Lazagurría	42.493611	-2.238889	Navarra	Navarra
ALEARN	NA400	Artieda	42.58543	-0.9840556	Navarra	Navarra
ALEARN	NA401	Navascués	42.71852	-1.116588	Navarra	Navarra
ALEARN	NA402	Monreal	42.70464	-1.506409	Navarra	Navarra
ALEARN	NA403	Javier	42.59081	-1.20881	Navarra	Navarra
ALEARN	NA404	Cáseda	42.52327	-1.367427	Navarra	Navarra
ALEARN	NA405	San Martín de Unx	42.52383	-1.561407	Navarra	Navarra
ALEARN	NA500	Andosilla	42.37699	-1.942034	Navarra	Navarra
ALEARN	NA501	Caparroso	42.34153	-1.649788	Navarra	Navarra
ALEARN	NA502	Cascante	41.99897	-1.679192	Navarra	Navarra
ALEARN	NA600	Carcastillo	42.3798	-1.444428	Navarra	Navarra
ALEARN	NA601	Arguedas	42.17671	-1.598272	Navarra	Navarra
ALEARN	NA602	Ribaforada	41.99684	-1.511305	Navarra	Navarra
ALEARN	SO400	Ólvega	41.77938	-1.985618	Soria	Castilla León
ALEARN	SO402	Ciria	41.61886	-1.965891	Soria	Castilla León
ALEARN	SO600	Arcos de Jalón	41.21495	-2.2713	Soria	Castilla León
ALEARN	TE100	Noguera	40.458852	-1.597721	Teruel	Aragón
ALEARN	TE101	Forreruela	41.062641	-1.233108	Teruel	Aragón
ALEARN	TE102	Muniesa	41.03386	-0.8120759	Teruel	Aragón
ALEARN	TE103	Bello	40.92228	-1.499419	Teruel	Aragón
ALEARN	TE104	Barrachina	40.89761	-1.140161	Teruel	Aragón
ALEARN	TE200	Híjar	41.17572	-0.451008	Teruel	Aragón
ALEARN	TE201	Alcañiz	41.04895	-0.1306302	Teruel	Aragón
ALEARN	TE202	Calaceite	41.01737	0.1883228	Teruel	Aragón
ALEARN	TE203	Alloza	40.96944	-0.5302091	Teruel	Aragón
ALEARN	TE204	La Codoñera	40.93358	-0.0862302	Teruel	Aragón
ALEARN	TE205	Valderrobres	40.87544	0.1556791	Teruel	Aragón
ALEARN	TE206	Estercuel	40.85538	-0.63077	Teruel	Aragón
ALEARN	TE207	Peñarroya de Tastavins	40.755	0.039722	Teruel	Aragón
ALEARN	TE300	Montalbán	40.83571	-0.7995237	Teruel	Aragón
ALEARN	TE301	Torrijo del Campo	40.82687	-1.336394	Teruel	Aragón
ALEARN	TE302	Visiedo	40.68581	-1.098317	Teruel	Aragón
ALEARN	TE303	Villar del Salz	40.682025	-1.49984	Teruel	Aragón
ALEARN	TE304	Santa Eulalia del Campo	40.568765	-1.314525	Teruel	Aragón
ALEARN	TE305	Alfambra	40.54725	-1.033759	Teruel	Aragón
ALEARN	TE306	Noguera	40.458852	-1.597721	Teruel	Aragón
ALEARN	TE307	Cedrillas	40.43633	-0.8514571	Teruel	Aragón
ALEARN	TE308	Teruel	40.34411	-1.10691	Teruel	Aragón
ALEARN	TE400	Mas de las Matas	40.83395	-0.2415907	Teruel	Aragón
ALEARN	TE401	Bordón	40.68736	-0.3218952	Teruel	Aragón
ALEARN	TE402	Aliaga	40.67419	-0.7019678	Teruel	Aragón
ALEARN	TE403	Tronchón	40.62114	-0.3990553	Teruel	Aragón
ALEARN	TE404	Fortanete	40.50564	-0.523106	Teruel	Aragón
ALEARN	TE405	Iglesuela del Cid	40.481524	-0.319375	Teruel	Aragón
ALEARN	TE406	Alcalá de la Selva	40.372222	-0.719722	Teruel	Aragón
ALEARN	TE500	Masegoso	40.233512	-1.51289	Teruel	Aragón
ALEARN	TE501	La Puebla de Valverde	40.224544	-0.930172	Teruel	Aragón
ALEARN	TE502	Ríodeva	40.117599	-1.147116	Teruel	Aragón
ALEARN	TE503	Manzanera	40.05788	-0.8298928	Teruel	Aragón
ALEARN	TE504	Arcos de las Salinas	39.991389	-1.04	Teruel	Aragón
ALEARN	TE600	Puertomingalvo	40.264661	-0.459468	Teruel	Aragón
ALEARN	TE601	Olba	40.13258	-0.6249871	Teruel	Aragón
ALEARN	V100	Ademuz	40.06174	-1.286526	Valencia	Valencia
ALEARN	V101	Titaguas	39.86609	-1.080663	Valencia	Valencia
ALEARN	VI300	Labastida	42.590382	-2.79287	Álava	País Vasco
ALEARN	VI600	La Guardia	42.55	-2.583056	Álava	País Vasco
ALEARN	Z100	Sos del Rey Católico	42.49719	-1.215209	Zaragoza	Aragón
ALEARN	Z101	Uncastillo	42.3615	-1.130387	Zaragoza	Aragón
ALEARN	Z200	Salvatierra de Esca	42.66882	-1.004887	Zaragoza	Aragón
ALEARN	Z201	Biel	42.38749	-0.9365878	Zaragoza	Aragón
ALEARN	Z202	Ardisa	42.20103	-0.7574904	Zaragoza	Aragón
ALEARN	Z300	Ejea de los Cabaleros	42.127282	-1.138433	Zaragoza	Aragón
ALEARN	Z301	Mallén	41.90051	-1.418496	Zaragoza	Aragón
ALEARN	Z302	Tarazona	41.90277	-1.7254	Zaragoza	Aragón
ALEARN	Z303	Alagón	41.77036	-1.121953	Zaragoza	Aragón
ALEARN	Z304	Fuendejalón	41.76073	-1.472178	Zaragoza	Aragón
ALEARN	Z305	Calcena	41.6562	-1.717815	Zaragoza	Aragón
ALEARN	Z400	Las Pedrosas	42.03822	-0.876332	Zaragoza	Aragón
ALEARN	Z401	Leciñena	41.79892	-0.6105711	Zaragoza	Aragón
ALEARN	Z402	Zuera	41.86918	-0.7881644	Zaragoza	Aragón
ALEARN	Z500	Bijuesca	41.54044	-1.920954	Zaragoza	Aragón
ALEARN	Z501	La Almunia de Doña Godina	41.4774	-1.37605	Zaragoza	Aragón
ALEARN	Z502	Sabiñán	41.44313	-1.567401	Zaragoza	Aragón
ALEARN	Z503	Ateca	41.33101	-1.793537	Zaragoza	Aragón
ALEARN	Z504	Paniza	41.28468	-1.21236	Zaragoza	Aragón
ALEARN	Z505	Olvés	41.23921	-1.645912	Zaragoza	Aragón
ALEARN	Z506	Alconchel	41.204118	-2.122082	Zaragoza	Aragón
ALEARN	Z507	Used	41.056111	-1.561111	Zaragoza	Aragón
ALEARN	Z600	Osera de Ebro	41.534361	-0.580646	Zaragoza	Aragón
ALEARN	Z601	Bujaraloz	41.49786	-0.1492837	Zaragoza	Aragón
ALEARN	Z602	Muel	41.46351	-1.086437	Zaragoza	Aragón
ALEARN	Z603	Velilla de Ebro	41.373603	-0.43723	Zaragoza	Aragón
ALEARN	Z604	Codo	41.33324	-0.6999325	Zaragoza	Aragón
ALEARN	Z605	Caspe	41.234	-0.0440777	Zaragoza	Aragón
ALEARN	Z606	Fayón	41.24017	0.3339737	Zaragoza	Aragón
ALPI	100	Sismundi	43.707169	-7.869936	La Coruña	Galicia
ALPI	101	Valdoviño	43.6097586	-8.1615755	La Coruña	Galicia
ALPI	102	Miño	43.3491082	-8.2112468	La Coruña	Galicia
ALPI	103	Santa María de Oleiros	43.3358943	-8.3242525	La Coruña	Galicia
ALPI	104	Abegondo	43.21667	-8.28333	La Coruña	Galicia
ALPI	105	Aranga	43.23469	-8.01705	La Coruña	Galicia
ALPI	106	Baio	43.1556866	-8.9874647	La Coruña	Galicia
ALPI	107	Carballo	43.2139404	-8.7068809	La Coruña	Galicia
ALPI	108	Corcubión	42.94414	-9.1926	La Coruña	Galicia
ALPI	109	Santa Comba	43.03306	-8.80925	La Coruña	Galicia
ALPI	110	Ordes	43.07654	-8.409	La Coruña	Galicia
ALPI	111	Boimorto	43	-8.13333	La Coruña	Galicia
ALPI	112	A Lavacolla	42.8999424	-8.4555393	La Coruña	Galicia
ALPI	112b	Muros	42.7773596	-9.0758357	La Coruña	Galicia
ALPI	113	Rois	42.76295	-8.70528	La Coruña	Galicia
ALPI	114	Covas	43.6754906	-7.6310527	Lugo	Galicia
ALPI	115	Muras	43.46685	-7.72383	Lugo	Galicia
ALPI	116	Ferreira do Valadouro	43.5525822	-7.4444295	Lugo	Galicia
ALPI	117	Devesa	43.555523	-7.137016	Lugo	Galicia
ALPI	118	Guitiriz	43.18169	-7.89656	Lugo	Galicia
ALPI	119	Cospeito	43.213851	-7.569555	Lugo	Galicia
ALPI	120	Neiro	43.3468719	-7.1817637	Lugo	Galicia
ALPI	121	Palas de Rei	42.8744952	-7.8859859	Lugo	Galicia
ALPI	122	Navia de Suarna	42.9623102	-7.0957353	Lugo	Galicia
ALPI	123	Meixente	42.7867463	-7.4903761	Lugo	Galicia
ALPI	124	Pedrafita do Cebreiro	42.7270082	-7.0242677	Lugo	Galicia
ALPI	125	Chantada	42.60876	-7.77115	Lugo	Galicia
ALPI	126	Sober	42.46127	-7.5864	Lugo	Galicia
ALPI	127	San Clodio	42.4685712	-7.305227	Lugo	Galicia
ALPI	128	Agolada	42.7617724	-8.0283003	Pontevedra	Galicia
ALPI	129	Bandeira	42.729762	-8.3131781	Pontevedra	Galicia
ALPI	130	Cuntis	42.632649	-8.563431	Pontevedra	Galicia
ALPI	131	Vilanova de Arousa	42.56667	-8.83333	Pontevedra	Galicia
ALPI	132	Meaño	42.44661	-8.78122	Pontevedra	Galicia
ALPI	133	Cerdedo	42.5329369	-8.3945697	Pontevedra	Galicia
ALPI	134	Bueu	42.3252212	-8.8010899	Pontevedra	Galicia
ALPI	135	Fornelos de Montes	42.34126	-8.45291	Pontevedra	Galicia
ALPI	136	Nigrán	42.14153	-8.80656	Pontevedra	Galicia
ALPI	137	Ponteareas	42.17476	-8.50398	Pontevedra	Galicia
ALPI	138	Arbo	42.11667	-8.31667	Pontevedra	Galicia
ALPI	139	Tui	42.04713	-8.64435	Pontevedra	Galicia
ALPI	140	O Rosal	41.93536	-8.83677	Pontevedra	Galicia
ALPI	141	O Irixo	43.44762	-7.13972	Orense	Galicia
ALPI	142	Vilamarín	42.46488	-7.89119	Orense	Galicia
ALPI	143	A Arnoia	42.2573042	-8.1621241	Orense	Galicia
ALPI	144	Maceda	42.26972	-7.65052	Orense	Galicia
ALPI	145	Celeiros	42.2572343	-7.1152553	Orense	Galicia
ALPI	146	O Bolo	42.290826	-7.1804145	Orense	Galicia
ALPI	147	Rubiá	42.4484562	-6.9550313	Orense	Galicia
ALPI	148	Rairiz de Veiga	42.08364	-7.83503	Orense	Galicia
ALPI	149	A Gudiña	42.0585916	-7.1580148	Orense	Galicia
ALPI	150	Entrimo	41.93297	-8.11725	Orense	Galicia
ALPI	151	Oímbra	41.8877564	-7.4786068	Orense	Galicia
ALPI	200	Paderne	42.0896761	-8.2851236	Viana do Castelo	Portugal
ALPI	201	Insalde	41.9473662	-8.5543834	Viana do Castelo	Portugal
ALPI	202	Moledo	41.8490067	-8.8652723	Viana do Castelo	Portugal
ALPI	203	Portuzelo	41.702528	-8.8061583	Viana do Castelo	Portugal
ALPI	204	Tamente	41.8164671	-8.3419003	Viana do Castelo	Portugal
ALPI	205	Salamonde	41.6792119	-8.1236499	Braga	Portugal
ALPI	206	Balugães	41.6429925	-8.6462479	Braga	Portugal
ALPI	207	Marinhas	41.55906	-8.78297	Braga	Portugal
ALPI	208	Apúlia	41.48512	-8.76413	Braga	Portugal
ALPI	209	Brito	41.45821	-8.36103	Braga	Portugal
ALPI	210	Fafe	41.45423	-8.168	Braga	Portugal
ALPI	211	Arco de Baúlhe	41.40655	-7.60812	Braga	Portugal
ALPI	212	Vila do Conde	41.35481	-8.7434	Porto	Portugal
ALPI	213	Santo Tirso	41.3411186	-8.517016	Porto	Portugal
ALPI	214	Nevogilde	41.2561869	-8.5999507	Porto	Portugal
ALPI	215	Gondar	41.2534652	-8.0983368	Porto	Portugal
ALPI	216	Paço de Rei	41.126208	-8.5993274	Porto	Portugal
ALPI	217	Montalegre	41.7710762	-7.9627936	Vila Real	Portugal
ALPI	218	Carrazedo de Montenegro	41.5618593	-7.4938998	Vila Real	Portugal
ALPI	219	Vilarinho de Samardã	41.3682123	-7.9577985	Vila Real	Portugal
ALPI	220	Sobreiró	41.8363735	-7.1993797	Bragança	Portugal
ALPI	221	Rio de Onor	41.940278	-6.616389	Bragança	Portugal
ALPI	222	Rebordãos	41.7421624	-6.832823	Bragança	Portugal
ALPI	223	Torre de Dona Chama	41.5	-7.5	Bragança	Portugal
ALPI	224	Vimioso	41.58473	-6.52767	Bragança	Portugal
ALPI	225	Duas Igrejas	41.47193	-6.3563947	Bragança	Portugal
ALPI	226	Peredo	41.4279679	-6.9241403	Bragança	Portugal
ALPI	227	Vilarinho das Azenhas	41.3783125	-7.2156873	Bragança	Portugal
ALPI	228	Lagoaça	41.1345947	-6.7616144	Bragança	Portugal
ALPI	229	Vila Nova de Foz-Coa	41.10045	-6.810177	Guarda	Portugal
ALPI	230	Quinta Nova	40.8010233	-7.1266587	Guarda	Portugal
ALPI	231	Casas de Soeiro	40.6158836	-7.5492781	Guarda	Portugal
ALPI	232	Vilar Formoso	40.6138138	-6.8524367	Guarda	Portugal
ALPI	233	Aldeia do Bispo	40.323138	-6.8569589	Guarda	Portugal
ALPI	234	São Romão	40.3784704	-7.7652865	Guarda	Portugal
ALPI	235	São João da Pesqueira	41.14805	-7.40489	Viseu	Portugal
ALPI	236	Moimenta da Beira	40.98383	-7.61765	Viseu	Portugal
ALPI	237	Vale de Matos	40.9061586	-8.083763	Viseu	Portugal
ALPI	238	Conlela	40.7850612	-8.3916724	Viseu	Portugal
ALPI	239	Castendo	40.6718172	-7.6901615	Viseu	Portugal
ALPI	240	Eiras de Castelões	40.5486858	-8.1620963	Viseu	Portugal
ALPI	241	Sobrado de Paiva	41.0411251	-8.4127725	Aveiro	Portugal
ALPI	242	Pardilhó	40.79925	-8.62598	Aveiro	Portugal
ALPI	243	Famalicão=Mealhada	40.3821053	-8.4600602	Aveiro	Portugal
ALPI	244	Praia de Mira	40.4488623	-8.8022442	Coimbra	Portugal
ALPI	245	Montemor-o-Velho	40.17287	-8.68616	Coimbra	Portugal
ALPI	246	Lavos	40.09363	-8.82826	Coimbra	Portugal
ALPI	247	Chainça	40.1877134	-8.6251278	Coimbra	Portugal
ALPI	248	Arganil	40.2198987	-8.0605411	Coimbra	Portugal
ALPI	249	Belmonte	40.35852	-7.351366	Castelo Branco	Portugal
ALPI	250	Ourondo	40.1575902	-7.6943679	Castelo Branco	Portugal
ALPI	251	Monsanto	40.039386	-7.11424	Castelo Branco	Portugal
ALPI	252	Alcains	39.91539	-7.461071	Castelo Branco	Portugal
ALPI	253	Oleiros	39.9203725	-7.9092951	Castelo Branco	Portugal
ALPI	254	Rosmaninhal	39.7306961	-7.2662419	Castelo Branco	Portugal
ALPI	255	Vieira	39.8522913	-8.978401	Leiria	Portugal
ALPI	256	Pataias	39.66978	-8.9958	Leiria	Portugal
ALPI	257	Mendiga	39.4984367	-8.8658441	Leiria	Portugal
ALPI	258	Atouguia da Baleia	39.33814	-9.3263	Leiria	Portugal
ALPI	259	Espite	39.7629386	-8.6410581	Santarém	Portugal
ALPI	260	Ferreira do Zêzere	39.69406	-8.29213	Santarém	Portugal
ALPI	261	Lapas	39.494167	-8.554167	Santarém	Portugal
ALPI	262	Rio Maior	39.33291	-8.93934	Santarém	Portugal
ALPI	263	Cartaxo	39.16022	-8.78741	Santarém	Portugal
ALPI	264	Almeirim	39.20903	-8.61643	Santarém	Portugal
ALPI	265	Coruche	38.95955	-8.52524	Santarém	Portugal
ALPI	266	Montalvão	39.5954955	-7.5458519	Portalegre	Portugal
ALPI	267	Belver de Gavião	39.4950484	-7.9634933	Portalegre	Portugal
ALPI	268	Vale de Açor	39.2427338	-7.9814881	Portalegre	Portugal
ALPI	269	Reguengo	39.29801	-7.39234	Portalegre	Portugal
ALPI	270	Sousel	38.9668729	-7.7485235	Portalegre	Portugal
ALPI	271	Campo Maior	39.01774	-7.06497	Portalegre	Portugal
ALPI	272	Sobreiro	38.9609639	-9.3732204	Lisboa	Portugal
ALPI	273	Povos	38.96686	-8.98503	Lisboa	Portugal
ALPI	274	Almargem	38.84485	-9.27315	Lisboa	Portugal
ALPI	275	Alcabideche	38.7397389	-9.4563905	Lisboa	Portugal
ALPI	276	Moita	38.65078	-8.99038	Setúbal	Portugal
ALPI	277	Santana	38.4661175	-9.0683851	Setúbal	Portugal
ALPI	278	Grândola	38.17718	-8.56675	Setúbal	Portugal
